1	chr16	80000	560000	-1	1
2	chr16	600000	640000	-1	1
3	chr16	840000	1280000	-1	1
4	chr16	1320000	1960000	-1	1
5	chr16	2000000	2040000	-1	1
6	chr16	2200000	2560000	-1	1
7	chr16	2600000	3000000	-1	1
8	chr16	3040000	3160000	-1	1
9	chr16	3200000	3480000	-1	1
10	chr16	3520000	4400000	-1	1
11	chr16	4440000	4680000	-1	1
12	chr16	4720000	5080000	-1	1
13	chr16	5120000	13920000	-1	1
14	chr16	13960000	14680000	-1	1
15	chr16	14960000	15080000	-1	1
16	chr16	15400000	16240000	-1	1
17	chr16	17160000	17600000	-1	1
18	chr16	18720000	19480000	-1	1
19	chr16	19520000	19840000	-1	1
20	chr16	19880000	19920000	-1	1
21	chr16	20680000	21320000	-1	1
22	chr16	21480000	21520000	-1	1
23	chr16	21560000	21680000	-1	1
24	chr16	21880000	22240000	-1	1
25	chr16	22280000	22360000	-1	1
26	chr16	22520000	23360000	-1	1
27	chr16	23400000	23600000	-1	1
28	chr16	23640000	24440000	-1	1
29	chr16	24480000	25160000	-1	1
30	chr16	25200000	27080000	-1	1
31	chr16	27120000	27400000	-1	1
32	chr16	27440000	28000000	-1	1
33	chr16	28040000	28280000	-1	1
34	chr16	28440000	28560000	-1	1
35	chr16	28760000	28920000	-1	1
36	chr16	29040000	29360000	-1	1
37	chr16	29560000	30120000	-1	1
38	chr16	30280000	30600000	-1	1
39	chr16	30640000	30880000	-1	1
40	chr16	30920000	31880000	-1	1
41	chr16	45040000	82560000	-1	1
42	chr16	82600000	83080000	-1	1
43	chr16	83120000	83680000	-1	1
44	chr16	83720000	84360000	-1	1
45	chr16	84400000	85120000	-1	1
46	chr16	85160000	85920000	-1	1
47	chr16	85960000	86480000	-1	1
48	chr16	86520000	87280000	-1	1
49	chr16	87360000	87400000	-1	1
50	chr16	87440000	87840000	-1	1
51	chr16	87880000	88160000	-1	1
52	chr16	88200000	88240000	-1	1
53	chr16	88280000	88520000	-1	1
54	chr16	88560000	88680000	-1	1
55	chr16	80000	160000	1	2
56	chr16	200000	280000	1	2
57	chr16	320000	360000	1	2
58	chr16	400000	520000	1	2
59	chr16	840000	920000	3	2
60	chr16	960000	1000000	3	2
61	chr16	1120000	1240000	3	2
62	chr16	1320000	1400000	4	2
63	chr16	1440000	1520000	4	2
64	chr16	1560000	1600000	4	2
65	chr16	1640000	1800000	4	2
66	chr16	1840000	1920000	4	2
67	chr16	2240000	2280000	6	2
68	chr16	2320000	2440000	6	2
69	chr16	2600000	2760000	7	2
70	chr16	2800000	2840000	7	2
71	chr16	2880000	2960000	7	2
72	chr16	3040000	3120000	8	2
73	chr16	3200000	3280000	9	2
74	chr16	3320000	3360000	9	2
75	chr16	3400000	3440000	9	2
76	chr16	3520000	3600000	10	2
77	chr16	3640000	3720000	10	2
78	chr16	3760000	3880000	10	2
79	chr16	3920000	4200000	10	2
80	chr16	4240000	4280000	10	2
81	chr16	4320000	4360000	10	2
82	chr16	4440000	4640000	11	2
83	chr16	4720000	4800000	12	2
84	chr16	4840000	4960000	12	2
85	chr16	5120000	8560000	13	2
86	chr16	8600000	8680000	13	2
87	chr16	8720000	8800000	13	2
88	chr16	8840000	8880000	13	2
89	chr16	8920000	8960000	13	2
90	chr16	9000000	9120000	13	2
91	chr16	9200000	9280000	13	2
92	chr16	9480000	9520000	13	2
93	chr16	10240000	12080000	13	2
94	chr16	12120000	13880000	13	2
95	chr16	13960000	14280000	14	2
96	chr16	14320000	14560000	14	2
97	chr16	14600000	14640000	14	2
98	chr16	15000000	15040000	15	2
99	chr16	15400000	15560000	16	2
100	chr16	15600000	15640000	16	2
101	chr16	15680000	15720000	16	2
102	chr16	15760000	15880000	16	2
103	chr16	15920000	16120000	16	2
104	chr16	16160000	16200000	16	2
105	chr16	17240000	17280000	17	2
106	chr16	17320000	17360000	17	2
107	chr16	17400000	17480000	17	2
108	chr16	17520000	17560000	17	2
109	chr16	18760000	18800000	18	2
110	chr16	18920000	19000000	18	2
111	chr16	19040000	19080000	18	2
112	chr16	19120000	19320000	18	2
113	chr16	19360000	19440000	18	2
114	chr16	19520000	19600000	19	2
115	chr16	19640000	19800000	19	2
116	chr16	20800000	20880000	21	2
117	chr16	20920000	20960000	21	2
118	chr16	21080000	21120000	21	2
119	chr16	21160000	21200000	21	2
120	chr16	21240000	21280000	21	2
121	chr16	21560000	21640000	23	2
122	chr16	21880000	22120000	24	2
123	chr16	22160000	22200000	24	2
124	chr16	22520000	22720000	26	2
125	chr16	22840000	22880000	26	2
126	chr16	23080000	23320000	26	2
127	chr16	23400000	23480000	27	2
128	chr16	23520000	23560000	27	2
129	chr16	23680000	23720000	28	2
130	chr16	23760000	23800000	28	2
131	chr16	23920000	23960000	28	2
132	chr16	24080000	24120000	28	2
133	chr16	24520000	24680000	29	2
134	chr16	24720000	24760000	29	2
135	chr16	24800000	24840000	29	2
136	chr16	24880000	24960000	29	2
137	chr16	25000000	25040000	29	2
138	chr16	25080000	25120000	29	2
139	chr16	25200000	27040000	30	2
140	chr16	27120000	27280000	31	2
141	chr16	27320000	27360000	31	2
142	chr16	27440000	27520000	32	2
143	chr16	27560000	27720000	32	2
144	chr16	27760000	27800000	32	2
145	chr16	27840000	27880000	32	2
146	chr16	27920000	27960000	32	2
147	chr16	28040000	28120000	33	2
148	chr16	28160000	28240000	33	2
149	chr16	28440000	28520000	34	2
150	chr16	28840000	28880000	35	2
151	chr16	29040000	29200000	36	2
152	chr16	29560000	29640000	37	2
153	chr16	29680000	29720000	37	2
154	chr16	29760000	29800000	37	2
155	chr16	29840000	29920000	37	2
156	chr16	29960000	30000000	37	2
157	chr16	30040000	30080000	37	2
158	chr16	30320000	30360000	38	2
159	chr16	30400000	30440000	38	2
160	chr16	30480000	30560000	38	2
161	chr16	30640000	30720000	39	2
162	chr16	30760000	30840000	39	2
163	chr16	30960000	31000000	40	2
164	chr16	31040000	31120000	40	2
165	chr16	31160000	31360000	40	2
166	chr16	31480000	31520000	40	2
167	chr16	31640000	31680000	40	2
168	chr16	31800000	31840000	40	2
169	chr16	45200000	45240000	41	2
170	chr16	45280000	45400000	41	2
171	chr16	45440000	45520000	41	2
172	chr16	45560000	46640000	41	2
173	chr16	46680000	46760000	41	2
174	chr16	46920000	46960000	41	2
175	chr16	47000000	47080000	41	2
176	chr16	47120000	47160000	41	2
177	chr16	47280000	48080000	41	2
178	chr16	48120000	48160000	41	2
179	chr16	48280000	48320000	41	2
180	chr16	48480000	48520000	41	2
181	chr16	48560000	48600000	41	2
182	chr16	48640000	48680000	41	2
183	chr16	48720000	48800000	41	2
184	chr16	48840000	48880000	41	2
185	chr16	48920000	48960000	41	2
186	chr16	49000000	49040000	41	2
187	chr16	49080000	49240000	41	2
188	chr16	49440000	50680000	41	2
189	chr16	52160000	53960000	41	2
190	chr16	54000000	54040000	41	2
191	chr16	54080000	54160000	41	2
192	chr16	55040000	55520000	41	2
193	chr16	55560000	55640000	41	2
194	chr16	55680000	55760000	41	2
195	chr16	55800000	55880000	41	2
196	chr16	55920000	56040000	41	2
197	chr16	56080000	56120000	41	2
198	chr16	56160000	56320000	41	2
199	chr16	56360000	56480000	41	2
200	chr16	56520000	56600000	41	2
201	chr16	56640000	56760000	41	2
202	chr16	56800000	56840000	41	2
203	chr16	56880000	56920000	41	2
204	chr16	56960000	57080000	41	2
205	chr16	57120000	57280000	41	2
206	chr16	61920000	64920000	41	2
207	chr16	64960000	65440000	41	2
208	chr16	65480000	65800000	41	2
209	chr16	65840000	66040000	41	2
210	chr16	66080000	66120000	41	2
211	chr16	66160000	66240000	41	2
212	chr16	66280000	66320000	41	2
213	chr16	66360000	66400000	41	2
214	chr16	66440000	66560000	41	2
215	chr16	66600000	66680000	41	2
216	chr16	66720000	66840000	41	2
217	chr16	66880000	66920000	41	2
218	chr16	66960000	67000000	41	2
219	chr16	67040000	67120000	41	2
220	chr16	67160000	67320000	41	2
221	chr16	67360000	67400000	41	2
222	chr16	67440000	67480000	41	2
223	chr16	67520000	67720000	41	2
224	chr16	67760000	67920000	41	2
225	chr16	67960000	68320000	41	2
226	chr16	68360000	68520000	41	2
227	chr16	68680000	68760000	41	2
228	chr16	68920000	69040000	41	2
229	chr16	69080000	69240000	41	2
230	chr16	69280000	69400000	41	2
231	chr16	69440000	69480000	41	2
232	chr16	69520000	69600000	41	2
233	chr16	69640000	69680000	41	2
234	chr16	69720000	69760000	41	2
235	chr16	69880000	69920000	41	2
236	chr16	70040000	70080000	41	2
237	chr16	70200000	70240000	41	2
238	chr16	70280000	70600000	41	2
239	chr16	70640000	72880000	41	2
240	chr16	72920000	73240000	41	2
241	chr16	73280000	73320000	41	2
242	chr16	73360000	73400000	41	2
243	chr16	73440000	73480000	41	2
244	chr16	73520000	73560000	41	2
245	chr16	73600000	73720000	41	2
246	chr16	73760000	73800000	41	2
247	chr16	73840000	74000000	41	2
248	chr16	74040000	74160000	41	2
249	chr16	74200000	74240000	41	2
250	chr16	76080000	76120000	41	2
251	chr16	76240000	76280000	41	2
252	chr16	76320000	76360000	41	2
253	chr16	76400000	76480000	41	2
254	chr16	76520000	76560000	41	2
255	chr16	76880000	82520000	41	2
256	chr16	82600000	82680000	42	2
257	chr16	82720000	82800000	42	2
258	chr16	82840000	82960000	42	2
259	chr16	83000000	83040000	42	2
260	chr16	83120000	83200000	43	2
261	chr16	83240000	83320000	43	2
262	chr16	83360000	83560000	43	2
263	chr16	83600000	83640000	43	2
264	chr16	83720000	83880000	44	2
265	chr16	83920000	84000000	44	2
266	chr16	84040000	84240000	44	2
267	chr16	84280000	84320000	44	2
268	chr16	84480000	84520000	45	2
269	chr16	84560000	84600000	45	2
270	chr16	84640000	84680000	45	2
271	chr16	84720000	84800000	45	2
272	chr16	84840000	85000000	45	2
273	chr16	85040000	85080000	45	2
