chr10	3080000	3600000	1
chr10	4040000	4080000	1
chr10	4240000	4280000	1
chr10	4520000	4560000	1
chr10	4720000	4760000	1
chr10	4880000	5800000	1
chr10	5960000	7040000	1
chr10	7360000	8520000	1
chr10	8720000	9520000	1
chr10	9800000	9920000	1
chr10	10080000	11080000	1
chr10	11480000	11560000	1
chr10	11840000	12720000	1
chr10	12760000	14120000	1
chr10	14480000	14560000	1
chr10	15120000	15160000	1
chr10	15520000	15560000	1
chr10	16320000	17880000	1
chr10	18080000	20040000	1
chr10	20080000	21760000	1
chr10	22320000	23520000	1
chr10	23640000	26720000	1
chr10	26880000	28600000	1
chr10	28720000	31080000	1
chr10	31280000	31440000	1
chr10	31760000	31800000	1
chr10	32080000	32640000	1
chr10	32880000	32960000	1
chr10	33120000	33240000	1
chr10	33680000	34120000	1
chr10	34280000	34440000	1
chr10	34840000	34880000	1
chr10	35200000	35240000	1
chr10	35600000	35640000	1
chr10	35800000	38840000	1
chr10	38880000	39960000	1
chr10	40000000	42560000	1
chr10	42600000	43920000	1
chr10	44040000	45200000	1
chr10	45360000	45640000	1
chr10	45680000	47000000	1
chr10	47160000	47200000	1
chr10	47720000	47760000	1
chr10	48040000	48080000	1
chr10	48200000	48240000	1
chr10	48600000	48680000	1
chr10	48880000	48920000	1
chr10	49280000	49400000	1
chr10	49880000	49920000	1
chr10	50080000	50120000	1
chr10	50320000	50640000	1
chr10	51000000	51120000	1
chr10	51400000	51680000	1
chr10	51920000	52160000	1
chr10	52480000	53280000	1
chr10	53600000	54200000	1
chr10	54480000	54600000	1
chr10	55280000	55360000	1
chr10	55760000	55920000	1
chr10	56080000	57280000	1
chr10	57400000	57560000	1
chr10	57760000	59280000	1
chr10	59400000	59600000	1
chr10	60040000	60120000	1
chr10	60240000	60600000	1
chr10	60640000	60920000	1
chr10	60960000	61960000	1
chr10	62000000	62280000	1
chr10	62320000	62840000	1
chr10	63080000	64280000	1
chr10	64560000	64600000	1
chr10	64920000	64960000	1
chr10	65840000	66120000	1
chr10	66320000	66760000	1
chr10	66800000	67480000	1
chr10	67520000	67760000	1
chr10	67800000	68800000	1
chr10	68840000	70880000	1
chr10	71200000	71280000	1
chr10	71440000	71520000	1
chr10	71800000	71880000	1
chr10	71920000	72120000	1
chr10	72240000	72320000	1
chr10	72480000	72560000	1
chr10	72600000	72880000	1
chr10	73120000	73160000	1
chr10	73520000	73560000	1
chr10	73960000	74120000	1
chr10	74480000	75000000	1
chr10	75160000	75720000	1
chr10	75760000	75920000	1
chr10	76040000	77120000	1
chr10	77640000	77800000	1
chr10	78160000	78240000	1
chr10	78560000	78600000	1
chr10	79080000	79160000	1
chr10	79280000	79320000	1
chr10	79640000	79760000	1
chr10	79960000	80040000	1
chr10	80160000	80200000	1
chr10	80320000	80520000	1
chr10	80720000	80800000	1
chr10	81640000	81880000	1
chr10	82120000	82680000	1
chr10	82800000	82840000	1
chr10	83000000	85160000	1
chr10	85360000	85880000	1
chr10	86200000	126440000	1
chr10	126560000	126760000	1
chr10	126880000	127000000	1
chr10	127120000	127440000	1
chr10	127560000	128040000	1
chr10	128240000	128360000	1
chr10	128520000	128600000	1
chr10	128880000	128920000	1
chr10	129120000	129240000	1
chr10	129600000	129840000	1
chr10	3080000	3120000	2
chr10	3240000	3560000	2
chr10	4880000	5760000	2
chr10	5960000	6360000	2
chr10	6400000	6800000	2
chr10	6840000	7000000	2
chr10	7360000	7520000	2
chr10	7560000	7960000	2
chr10	8080000	8200000	2
chr10	8720000	9480000	2
chr10	10240000	10280000	2
chr10	10400000	10880000	2
chr10	10920000	11040000	2
chr10	11480000	11520000	2
chr10	11880000	11960000	2
chr10	12120000	12360000	2
chr10	12400000	12680000	2
chr10	12800000	13160000	2
chr10	13280000	13840000	2
chr10	13960000	14000000	2
chr10	14480000	14520000	2
chr10	16320000	17600000	2
chr10	17720000	17840000	2
chr10	18080000	18280000	2
chr10	18320000	18640000	2
chr10	18760000	18920000	2
chr10	19280000	19840000	2
chr10	19880000	20000000	2
chr10	20080000	20680000	2
chr10	20720000	21080000	2
chr10	21120000	21720000	2
chr10	22320000	22480000	2
chr10	22600000	22640000	2
chr10	22760000	23160000	2
chr10	23640000	24040000	2
chr10	24080000	24360000	2
chr10	24400000	24960000	2
chr10	25000000	25280000	2
chr10	25400000	26080000	2
chr10	26200000	26240000	2
chr10	26440000	26680000	2
chr10	26880000	26960000	2
chr10	27000000	27040000	2
chr10	27200000	27360000	2
chr10	27560000	28560000	2
chr10	28720000	29120000	2
chr10	29200000	30200000	2
chr10	30280000	30320000	2
chr10	30360000	30560000	2
chr10	30600000	30720000	2
chr10	30880000	31040000	2
chr10	31280000	31400000	2
chr10	32080000	32320000	2
chr10	32520000	32600000	2
chr10	32880000	32920000	2
chr10	33120000	33200000	2
chr10	33680000	34080000	2
chr10	34280000	34320000	2
chr10	35800000	35920000	2
chr10	36040000	36560000	2
chr10	36600000	36720000	2
chr10	36760000	37400000	2
chr10	37520000	37560000	2
chr10	37880000	37920000	2
chr10	38240000	38280000	2
chr10	38560000	38800000	2
chr10	38880000	39560000	2
chr10	39680000	39920000	2
chr10	40000000	40280000	2
chr10	40320000	41440000	2
chr10	41480000	41560000	2
chr10	41640000	41680000	2
chr10	41800000	42000000	2
chr10	42040000	42520000	2
chr10	42600000	43280000	2
chr10	43320000	43880000	2
chr10	44040000	44720000	2
chr10	44840000	45160000	2
chr10	45360000	45400000	2
chr10	45520000	45600000	2
chr10	45680000	45720000	2
chr10	45840000	45880000	2
chr10	46000000	46080000	2
chr10	46520000	46680000	2
chr10	46920000	46960000	2
chr10	48600000	48640000	2
chr10	49280000	49360000	2
chr10	50320000	50400000	2
chr10	50440000	50600000	2
chr10	51400000	51560000	2
chr10	51960000	52120000	2
chr10	52560000	53080000	2
chr10	53120000	53240000	2
chr10	53600000	54160000	2
chr10	54480000	54560000	2
chr10	55280000	55320000	2
chr10	55760000	55880000	2
chr10	56080000	57040000	2
chr10	57200000	57240000	2
chr10	57400000	57520000	2
chr10	57760000	58040000	2
chr10	58080000	58200000	2
chr10	58320000	58480000	2
chr10	58600000	58760000	2
chr10	58800000	59240000	2
chr10	59400000	59560000	2
chr10	60040000	60080000	2
chr10	60240000	60560000	2
chr10	60640000	60880000	2
chr10	60960000	61200000	2
chr10	61240000	61720000	2
chr10	61760000	61920000	2
chr10	62000000	62240000	2
chr10	62320000	62360000	2
chr10	62400000	62560000	2
chr10	62600000	62800000	2
chr10	63080000	63160000	2
chr10	63280000	63480000	2
chr10	63520000	64080000	2
chr10	64200000	64240000	2
chr10	65840000	65880000	2
chr10	66040000	66080000	2
chr10	66320000	66720000	2
chr10	66800000	67440000	2
chr10	67520000	67720000	2
chr10	67800000	68760000	2
chr10	68840000	69320000	2
chr10	69360000	69760000	2
chr10	69800000	70720000	2
chr10	70760000	70840000	2
chr10	71200000	71240000	2
chr10	71440000	71480000	2
chr10	71800000	71840000	2
chr10	71920000	72080000	2
chr10	72240000	72280000	2
chr10	72480000	72520000	2
chr10	72640000	72680000	2
chr10	72800000	72840000	2
chr10	73960000	74080000	2
chr10	74480000	74640000	2
chr10	74680000	74880000	2
chr10	75160000	75440000	2
chr10	75480000	75680000	2
chr10	75760000	75800000	2
chr10	75840000	75880000	2
chr10	76040000	76560000	2
chr10	76680000	76720000	2
chr10	76760000	76960000	2
chr10	77000000	77080000	2
chr10	77640000	77760000	2
chr10	78160000	78200000	2
chr10	79960000	80000000	2
chr10	80320000	80480000	2
chr10	81640000	81760000	2
chr10	82120000	82360000	2
chr10	82400000	82640000	2
chr10	83000000	83240000	2
chr10	83280000	84000000	2
chr10	84120000	84640000	2
chr10	84680000	85120000	2
chr10	85360000	85440000	2
chr10	85520000	85560000	2
chr10	85720000	85840000	2
chr10	86200000	86280000	2
chr10	86400000	86520000	2
chr10	86800000	86920000	2
chr10	87000000	87840000	2
chr10	87880000	88200000	2
chr10	88240000	88280000	2
chr10	88440000	88800000	2
chr10	88920000	89400000	2
chr10	89560000	90160000	2
chr10	90200000	90520000	2
chr10	90640000	90680000	2
chr10	90720000	92520000	2
chr10	92560000	92720000	2
chr10	92840000	92880000	2
chr10	92920000	93040000	2
chr10	93080000	93240000	2
chr10	93360000	93680000	2
chr10	93800000	94440000	2
chr10	94480000	94960000	2
chr10	95000000	95560000	2
chr10	95600000	96800000	2
chr10	96880000	96960000	2
chr10	97080000	97120000	2
chr10	97280000	97320000	2
chr10	97800000	98560000	2
chr10	98600000	99080000	2
chr10	99120000	99600000	2
chr10	99920000	100040000	2
chr10	100160000	100200000	2
chr10	100320000	100480000	2
chr10	100720000	101000000	2
chr10	101520000	101600000	2
chr10	101720000	101760000	2
chr10	101920000	102320000	2
chr10	102360000	102640000	2
chr10	102840000	102880000	2
chr10	102920000	102960000	2
chr10	103840000	103880000	2
chr10	104480000	105280000	2
chr10	105320000	105360000	2
chr10	105720000	105800000	2
chr10	106120000	106360000	2
chr10	106440000	106480000	2
chr10	106640000	106680000	2
chr10	106880000	107200000	2
chr10	107400000	107720000	2
chr10	107760000	107920000	2
chr10	107960000	109320000	2
chr10	109520000	109560000	2
chr10	109720000	109800000	2
chr10	110040000	110080000	2
chr10	110240000	110560000	2
chr10	110680000	111480000	2
chr10	111600000	112040000	2
chr10	112200000	112240000	2
chr10	112360000	112440000	2
chr10	112680000	112800000	2
chr10	112920000	112960000	2
chr10	113080000	113280000	2
