chr10	3080000	3600000
chr10	4040000	4080000
chr10	4240000	4280000
chr10	4520000	4560000
chr10	4720000	4760000
chr10	4880000	5800000
chr10	5960000	7040000
chr10	7360000	8520000
chr10	8720000	9520000
chr10	9800000	9920000
chr10	10080000	11080000
chr10	11480000	11560000
chr10	11840000	12720000
chr10	12760000	14120000
chr10	14480000	14560000
chr10	15120000	15160000
chr10	15520000	15560000
chr10	16320000	17880000
chr10	18080000	20040000
chr10	20080000	21760000
chr10	22320000	23520000
chr10	23640000	26720000
chr10	26880000	28600000
chr10	28720000	31080000
chr10	31280000	31440000
chr10	31760000	31800000
chr10	32080000	32640000
chr10	32880000	32960000
chr10	33120000	33240000
chr10	33680000	34120000
chr10	34280000	34440000
chr10	34840000	34880000
chr10	35200000	35240000
chr10	35600000	35640000
chr10	35800000	38840000
chr10	38880000	39960000
chr10	40000000	42560000
chr10	42600000	43920000
chr10	44040000	45200000
chr10	45360000	45640000
chr10	45680000	47000000
chr10	47160000	47200000
chr10	47720000	47760000
chr10	48040000	48080000
chr10	48200000	48240000
chr10	48600000	48680000
chr10	48880000	48920000
chr10	49280000	49400000
chr10	49880000	49920000
chr10	50080000	50120000
chr10	50320000	50640000
chr10	51000000	51120000
chr10	51400000	51680000
chr10	51920000	52160000
chr10	52480000	53280000
chr10	53600000	54200000
chr10	54480000	54600000
chr10	55280000	55360000
chr10	55760000	55920000
chr10	56080000	57280000
chr10	57400000	57560000
chr10	57760000	59280000
chr10	59400000	59600000
chr10	60040000	60120000
chr10	60240000	60600000
chr10	60640000	60920000
chr10	60960000	61960000
chr10	62000000	62280000
chr10	62320000	62840000
chr10	63080000	64280000
chr10	64560000	64600000
chr10	64920000	64960000
chr10	65840000	66120000
chr10	66320000	66760000
chr10	66800000	67480000
chr10	67520000	67760000
chr10	67800000	68800000
chr10	68840000	70880000
chr10	71200000	71280000
chr10	71440000	71520000
chr10	71800000	71880000
chr10	71920000	72120000
chr10	72240000	72320000
chr10	72480000	72560000
chr10	72600000	72880000
chr10	73120000	73160000
chr10	73520000	73560000
chr10	73960000	74120000
chr10	74480000	75000000
chr10	75160000	75720000
chr10	75760000	75920000
chr10	76040000	77120000
chr10	77640000	77800000
chr10	78160000	78240000
chr10	78560000	78600000
chr10	79080000	79160000
chr10	79280000	79320000
chr10	79640000	79760000
chr10	79960000	80040000
chr10	80160000	80200000
chr10	80320000	80520000
chr10	80720000	80800000
chr10	81640000	81880000
chr10	82120000	82680000
chr10	82800000	82840000
chr10	83000000	85160000
chr10	85360000	85880000
chr10	86200000	126440000
chr10	126560000	126760000
chr10	126880000	127000000
chr10	127120000	127440000
chr10	127560000	128040000
chr10	128240000	128360000
chr10	128520000	128600000
chr10	128880000	128920000
chr10	129120000	129240000
chr10	129600000	129840000
chr11	3040000	3120000
chr11	3160000	3240000
chr11	3360000	3880000
chr11	3920000	4040000
chr11	4080000	4840000
chr11	5040000	5760000
chr11	5800000	6240000
chr11	6280000	6320000
chr11	6360000	6440000
chr11	6560000	7080000
chr11	7120000	8320000
chr11	8360000	9080000
chr11	9200000	9240000
chr11	9560000	9600000
chr11	9760000	9800000
chr11	10680000	10720000
chr11	10880000	10960000
chr11	11120000	11160000
chr11	11400000	12480000
chr11	12520000	12560000
chr11	12600000	12680000
chr11	12920000	13080000
chr11	13360000	13400000
chr11	13560000	13640000
chr11	14080000	14160000
chr11	15520000	15560000
chr11	15840000	15880000
chr11	16200000	16280000
chr11	16520000	16960000
chr11	17120000	19720000
chr11	19760000	20000000
chr11	20040000	20160000
chr11	20200000	21400000
chr11	21600000	21640000
chr11	21920000	22880000
chr11	22920000	23520000
chr11	23560000	23800000
chr11	23920000	27000000
chr11	27160000	27200000
chr11	28320000	28480000
chr11	28520000	28920000
chr11	29080000	29800000
chr11	30000000	30880000
chr11	31120000	31160000
chr11	31400000	31440000
chr11	31680000	32040000
chr11	32080000	33880000
chr11	34040000	34440000
chr11	34560000	34640000
chr11	34680000	35560000
chr11	35600000	35840000
chr11	35880000	37440000
chr11	38280000	38360000
chr11	38960000	39000000
chr11	39360000	39440000
chr11	39560000	39600000
chr11	40200000	40400000
chr11	40520000	40600000
chr11	41000000	43240000
chr11	43520000	45760000
chr11	45800000	46080000
chr11	46160000	46240000
chr11	46720000	47160000
chr11	47320000	47360000
chr11	47840000	47880000
chr11	48240000	48280000
chr11	48400000	48480000
chr11	48600000	48680000
chr11	48920000	49120000
chr11	49480000	49680000
chr11	49840000	50000000
chr11	50120000	50240000
chr11	50280000	51400000
chr11	51520000	51880000
chr11	52080000	52200000
chr11	52240000	53080000
chr11	53120000	53240000
chr11	53280000	53560000
chr11	53600000	53680000
chr11	53720000	54560000
chr11	54720000	55240000
chr11	55360000	55960000
chr11	56080000	57280000
chr11	57760000	58000000
chr11	58640000	58680000
chr11	59000000	59040000
chr11	59320000	59600000
chr11	59640000	60360000
chr11	60560000	61520000
chr11	61680000	62120000
chr11	62160000	62400000
chr11	62440000	62520000
chr11	62560000	67640000
chr11	67760000	68680000
chr11	68720000	68960000
chr11	69000000	69200000
chr11	69440000	69520000
chr11	69560000	69760000
chr11	69880000	70600000
chr11	70720000	70880000
chr11	71200000	72000000
chr11	72320000	72880000
chr11	73000000	73160000
chr11	74120000	74280000
chr11	74480000	74720000
chr11	74760000	75280000
chr11	75320000	75440000
chr11	75560000	76280000
chr11	76520000	77240000
chr11	77360000	77480000
chr11	77680000	78000000
chr11	78040000	78160000
chr11	78200000	78240000
chr11	78280000	79800000
chr11	79840000	80240000
chr11	80280000	82560000
chr11	82600000	82800000
chr11	83160000	83960000
chr11	84000000	84640000
chr11	84680000	85080000
chr11	85240000	86320000
chr11	86360000	86880000
chr11	86920000	87240000
chr11	87440000	87680000
chr11	87800000	88080000
chr11	88120000	88720000
chr11	88880000	88960000
chr11	89080000	89160000
chr11	89280000	89360000
chr11	89880000	90040000
chr11	90080000	90520000
chr11	90960000	91120000
chr11	91360000	91480000
chr11	91760000	91880000
chr11	92920000	92960000
chr11	93080000	93200000
chr11	93760000	94200000
chr11	94240000	94280000
chr11	94480000	94520000
chr11	94960000	95120000
chr11	95160000	95400000
chr11	95560000	95920000
chr11	95960000	96760000
chr11	96880000	96920000
chr11	97040000	97240000
chr11	97360000	97480000
chr11	97520000	97640000
chr11	97680000	97840000
chr11	98000000	98200000
chr11	98360000	98560000
chr11	98600000	98760000
chr11	98880000	98920000
chr11	99040000	100200000
chr11	100240000	101120000
chr11	101280000	101480000
chr11	101520000	101600000
chr11	101720000	101920000
chr11	102200000	102320000
chr11	102360000	102640000
chr11	102880000	102920000
chr11	103040000	104080000
chr11	104200000	104360000
chr11	104480000	105000000
chr11	105040000	105160000
chr11	105280000	105480000
chr11	105800000	106200000
chr11	106360000	106480000
chr11	106640000	106840000
chr11	106880000	107040000
chr11	107160000	107360000
chr11	107400000	110160000
chr11	110320000	113040000
chr11	113320000	113400000
chr11	113640000	113680000
chr11	114960000	115040000
chr11	115240000	115320000
chr11	115560000	115600000
chr11	115800000	115880000
chr11	115920000	115960000
chr11	116000000	116480000
chr11	116520000	116960000
chr11	117240000	117680000
chr11	117800000	118120000
chr11	118440000	118600000
chr11	118760000	118800000
chr11	118920000	118960000
chr11	119320000	119800000
chr11	120040000	120120000
chr11	120280000	120440000
chr11	120640000	121120000
chr11	121240000	121720000
chr12	3280000	3480000
chr12	3600000	5000000
chr12	5040000	8320000
chr12	8360000	8560000
chr12	8720000	9040000
chr12	9080000	10600000
chr12	10760000	10880000
chr12	11200000	13280000
chr12	13320000	15280000
chr12	15560000	16560000
chr12	16680000	17360000
chr12	17400000	17760000
chr12	21160000	21360000
chr12	21400000	21520000
chr12	25200000	25680000
chr12	25720000	27040000
chr12	27280000	27440000
chr12	27560000	27600000
chr12	27760000	27880000
chr12	28000000	28040000
chr12	28200000	28320000
chr12	28600000	28720000
chr12	28840000	28880000
chr12	29280000	30600000
chr12	30760000	30840000
chr12	31000000	31080000
chr12	31400000	31680000
chr12	31720000	32640000
chr12	32680000	33000000
chr12	33320000	33600000
chr12	33640000	34120000
chr12	34240000	36040000
chr12	36240000	36440000
chr12	36720000	40920000
chr12	40960000	42280000
chr12	42720000	43240000
chr12	43600000	45320000
chr12	45360000	45640000
chr12	45920000	46280000
chr12	46480000	48920000
chr12	49680000	49720000
chr12	50200000	50240000
chr12	50480000	52400000
chr12	52440000	52920000
chr12	52960000	54000000
chr12	54040000	55760000
chr12	55880000	56200000
chr12	56440000	56920000
chr12	56960000	58920000
chr12	59080000	59160000
chr12	59320000	60080000
chr12	60120000	60320000
chr12	60440000	61640000
chr12	61960000	62000000
chr12	62240000	62440000
chr12	63120000	63160000
chr12	63840000	63960000
chr12	64280000	64440000
chr12	64920000	65000000
chr12	65320000	65360000
chr12	65480000	65520000
chr12	65680000	65720000
chr12	65880000	65920000
chr12	66040000	66280000
chr12	66320000	68200000
chr12	68440000	68520000
chr12	68680000	68720000
chr12	69320000	69800000
chr12	70120000	70240000
chr12	70280000	72080000
chr12	72120000	72240000
chr12	72280000	73800000
chr12	73840000	74680000
chr12	74720000	76760000
chr12	76800000	77480000
chr12	77600000	78000000
chr12	78080000	79120000
chr12	79160000	79960000
chr12	80080000	80240000
chr12	80280000	81840000
chr12	81880000	82040000
chr12	82080000	84240000
chr12	84800000	84840000
chr12	84880000	84960000
chr12	85000000	85880000
chr12	86000000	86720000
chr12	86760000	86840000
chr12	86880000	88040000
chr12	88080000	88760000
chr12	88800000	88840000
chr12	89760000	90680000
chr12	90720000	92640000
chr12	92760000	93080000
chr12	93120000	97080000
chr12	97560000	97600000
chr12	97760000	97800000
chr12	98000000	98040000
chr12	98360000	99440000
