chr14	560000	1960000	3
chr14	2000000	2520000	3
chr14	2560000	3120000	3
chr14	3200000	3480000	3
chr14	3520000	4320000	3
chr14	8480000	8520000	3
chr14	9120000	9600000	3
chr14	9640000	9920000	3
chr14	9920000	10480000	3
chr14	10840000	11040000	3
chr14	11400000	11520000	3
chr14	12040000	12520000	3
chr14	14440000	15160000	3
chr14	15440000	16600000	3
chr14	16640000	17720000	3
chr14	17760000	18000000	3
chr14	18080000	19800000	3
chr14	19840000	20800000	3
chr14	20840000	21440000	3
chr14	21480000	22000000	3
chr14	22080000	23480000	3
chr14	23560000	23760000	3
chr14	23760000	24040000	3
chr14	24160000	25440000	3
chr14	26520000	27160000	3
chr14	27440000	27560000	3
chr14	28200000	31320000	3
chr14	32200000	32240000	3
chr14	33760000	34360000	3
chr14	34400000	34680000	3
chr14	34720000	35840000	3
chr14	37040000	37160000	3
chr14	37160000	37200000	3
chr14	37800000	38000000	3
chr14	38240000	38600000	3
chr14	38600000	38720000	3
chr14	39280000	40920000	3
chr14	40960000	41440000	3
chr14	42320000	42400000	3
chr14	43080000	43600000	3
chr14	43680000	44320000	3
chr14	44600000	45160000	3
chr14	45360000	48600000	3
chr14	48640000	48840000	3
chr14	48880000	49000000	3
chr14	49800000	50440000	3
chr14	50440000	50800000	3
chr14	51520000	52080000	3
chr14	52160000	54720000	3
chr14	54880000	55120000	3
chr14	55160000	55280000	3
chr14	55520000	55560000	3
chr14	55880000	55960000	3
chr14	56114864	56354864	3
chr14	56914864	57274864	3
chr14	57274864	57634864	3
chr14	58514864	59754864	3
chr14	60994864	61514864	3
chr14	62154864	62314864	3
chr14	62914864	63114864	3
chr14	64394864	66754864	3
chr14	66834864	67194864	3
chr14	67274864	68114864	3
chr14	68874864	70154864	3
chr14	70234864	70354864	3
chr14	70394864	71554864	3
chr14	72234864	72754864	3
chr14	72794864	73034864	3
chr14	73154864	73394864	3
chr14	74314864	76554864	3
chr14	79074864	81314864	3
chr14	82434864	83994864	3
chr14	84034864	84274864	3
chr14	84354864	84794864	3
chr14	85834864	86114864	3
chr14	86394864	86474864	3
chr14	86634864	86674864	3
chr14	86754864	87074864	3
chr14	87514864	87674864	3
chr14	88354864	88714864	3
chr14	88754864	89714864	3
chr14	89914864	90194864	3
chr14	90794864	90914864	3
chr14	91554864	91714864	3
chr14	92554864	92634864	3
chr14	92914864	94354864	3
chr14	94514864	94794864	3
chr14	94794864	95474864	3
chr14	95594864	95914864	3
chr14	96834864	97714864	3
chr14	97914864	99554864	3
chr14	99634864	100434864	3
chr14	100914864	101034864	3
chr14	101874864	102434864	3
chr14	103874864	104074864	3
chr14	104234864	104274864	3
chr14	105194864	105354864	3
chr14	105434864	105474864	3
chr14	105594864	105674864	3
chr14	105994864	107114864	3
chr14	107274864	108074864	3
chr14	108074864	109554864	3
chr14	109634864	111714864	3
chr14	111914864	112074864	3
chr14	112114864	113474864	3
chr14	113514864	114194864	3
chr14	114554864	114674864	3
chr14	114954864	115154864	3
chr14	115194864	115514864	3
chr16	520000	600000	3
chr16	920000	1000000	3
chr16	1200000	1360000	3
chr16	1560000	2080000	3
chr16	2360000	3320000	3
chr16	3400000	4440000	3
chr16	4600000	4720000	3
chr16	4760000	7800000	3
chr16	7800000	7960000	3
chr16	8600000	8680000	3
chr16	8880000	8960000	3
chr16	9480000	9880000	3
chr16	10760000	11400000	3
chr16	12120000	12280000	3
chr16	12600000	12920000	3
chr16	13600000	14360000	3
chr16	14680000	15440000	3
chr16	15480000	15640000	3
chr16	15800000	15960000	3
chr16	16480000	16520000	3
chr16	17440000	17480000	3
chr16	17800000	18240000	3
chr16	18360000	18560000	3
chr16	18600000	18640000	3
