chr3	58587650	58818977	4
chr3	58822088	59106060	4
chr3	59145918	59321141	4
chr3	59365425	59803950	4
chr3	60275909	60310517	4
chr3	60633684	60723795	4
chr3	61288587	61407255	4
chr3	61430789	61646105	4
chr3	63594091	63893902	4
chr3	63936793	64009700	4
chr3	26332290	27638787	4
chr3	25405546	26186565	4
chr3	25146742	25378753	4
chr3	24924899	25103268	4
chr3	24064049	24800777	4
chr3	23482339	24064049	4
chr3	23214861	23426926	4
chr10	75621552	76081444	4
chr10	76259604	76635170	4
chr10	76680777	76780375	4
chr10	76780375	77192435	4
chr10	77344405	77840794	4
chr10	77983804	78154057	4
chr10	78228856	78508039	4
chr10	78724567	78977539	4
chr10	79021920	79558096	4
chr10	79562074	79900696	4
chr3	57495886	57618607	4
chr3	55554642	56258838	4
chr3	54953585	55520282	4
chr3	54422019	54604220	4
chr3	54212799	54300062	4
chr3	54037199	54073515	4
chr3	53647755	53691489	4
chr3	53535730	53647755	4
chr10	49443838	50217175	4
chr10	48513833	48769133	4
chr10	87898711	88976316	4
chr10	86851766	86924490	4
chr10	85896567	86068082	4
chr10	85354715	85633226	4
chr10	85250137	85302568	4
chr10	83082608	84654080	4
chr10	82672797	83020307	4
chr14	52740352	56435341	4
chr14	56532493	56711426	4
chr14	56767680	56896878	4
chr14	57922496	58412145	4
chr14	58446390	58552650	4
chr14	58552838	58615861	4
chr14	58539453	58603682	4
chr14	20934369	21250633	4
chr14	21480945	21511826	4
chr14	22694260	22856357	4
chr14	23068463	23324412	4
chr14	23455141	23546933	4
chr14	24640791	24751835	4
chr13	25200553	25498575	4
chr13	20245224	20293421	4
chr13	20356471	20682154	4
chr13	22037840	23349164	4
chr13	50489594	50661906	4
chr13	51488859	51726472	4
chr8	27335568	27509297	4
chr8	26849687	27253650	4
chr8	26389296	26699645	4
chr8	25667330	26340020	4
chr8	23415673	24589928	4
chr8	23103845	23224269	4
chr8	21789272	22598151	4
chr8	21424341	21748094	4
chr8	20254220	20714939	4
chr13	49699188	49799099	4
chr13	49342312	49507041	4
chr13	46205671	48064248	4
chr13	45491294	46150503	4
chr13	42434637	42478264	4
chr13	53977798	54129972	4
chr13	55602836	56065614	4
chr13	56334002	57302950	4
chr13	57424225	57573030	4
chr13	57695763	58142409	4
chr13	59158444	59264880	4
chr13	59617098	59658102	4
chr13	60096571	60142983	4
chr13	60145027	60224245	4
chr13	60748432	60872298	4
chr13	61500356	61758597	4
chr13	61893545	62839724	4
chr13	63119849	63551563	4
chr13	64404037	64515260	4
chr13	65178586	65199634	4
chr13	65267708	65284496	4
chr13	66166525	66199765	4
chr13	66507320	67852355	4
chr13	68033709	68286928	4
chr13	68286928	68950735	4
chr13	69136460	69458623	4
chr13	70603126	70653148	4
chr13	70679140	71503316	4
chr13	71787355	71932441	4
chr13	72057385	72383662	4
chr13	72383662	73381419	4
chr13	73564014	74393854	4
chr13	74978201	75052392	4
chr13	75945248	76369749	4
chr13	76412192	76494617	4
chr13	78112012	78309507	4
chr13	79531469	79677987	4
chr13	80030919	80077967	4
chr13	80590817	81284032	4
chr13	81284032	81554458	4
chr13	82056156	82952652	4
chr13	83105324	84676144	4
chr13	84807486	87862315	4
chr13	88164430	88301280	4
chr13	88364325	88489931	4
chr13	88519537	89870559	4
chr13	89965839	90647093	4
chr13	91163086	91215318	4
chr13	91510744	91637692	4
chr13	91763152	92068460	4
chr14	70833861	70842488	4
chr16	3292735	3502382	4
chr16	3503754	3921536	4
chr16	4421870	4524173	4
chr16	4594656	5377633	4
chr16	5444850	6394024	4
chr16	6434755	6591269	4
chr16	6633221	8131022	4
chr16	8131939	8204700	4
chr16	8894943	8971172	4
chr16	9240030	9293674	4
chr16	9789698	10154620	4
chr16	11388838	12140387	4
chr16	13214683	13291760	4
chr16	13593549	13631963	4
chr16	13852768	13897139	4
chr16	14687016	15807781	4
chr16	15807781	15993727	4
chr8	49176645	49820003	4
chr8	48920921	49043265	4
chr8	48540026	48688113	4
chr22	19862141	19965322	4
chr3	183631279	183663084	4
chr3	184200152	185005956	4
chr3	185005956	185276711	4
chr3	185404813	187354792	4
chr3	187646553	188018848	4
chr3	188517611	188569412	4
chr3	189091385	189165460	4
chr3	189217124	189249249	4
chr3	189640242	190500724	4
chr3	190829756	191769822	4
chr3	192623884	193732478	4
chr3	194276371	194361308	4
chr3	194362573	194990289	4
chr3	196466393	197210616	4
chr3	196375775	196466393	4
chr3	196303615	196339628	4
chr3	125030633	125096841	4
chr3	124081485	124179976	4
chr3	121527811	121714736	4
chr3	120530344	120775548	4
chr3	119815449	120530310	4
chr3	118940518	119382704	4
chr3	117496752	117988239	4
chr3	117189590	117317143	4
chr3	116755211	117153280	4
chr3	116593436	116628481	4
chr3	114612710	115767343	4
chr3	114201680	114240730	4
chr3	114078143	114201680	4
chr3	113440347	113494680	4
chr3	112535245	112813328	4
chr3	112279489	112432885	4
chr3	110862191	110973874	4
chr3	110560387	110640950	4
chr3	110439546	110502202	4
chr3	109831310	110308470	4
chr3	109206089	109566337	4
chr3	108931418	109111016	4
chr3	106148669	107958505	4
chr3	105431183	105724925	4
chr3	103360018	104352437	4
chr3	102779583	102858718	4
chr3	102274867	102520616	4
chr3	102112522	102183031	4
chr3	101776740	101821451	4
