chr4	155141317	155301904
chr4	154981013	155124137
chr4	154550360	154800414
chr4	154198935	154510362
chr4	153976240	154138149
chr4	153870849	153941117
chr4	153570600	153836514
chr4	153376595	153426100
chr4	153005752	153295183
chr4	152685986	152861570
chr4	151172255	152467772
chr4	151029175	151069282
chr4	150917169	150986814
chr4	150416553	150665107
chr4	149968761	150167555
chr4	149825712	149875766
chr4	149574751	149596458
chr4	149204916	149387692
chr4	149139484	149171636
chr4	149067649	149112577
chr4	148609072	148982550
chr4	148546026	148577508
chr4	147709223	148404316
chr4	144885655	147578739
chr4	144722549	144854910
chr4	143982396	144629612
chr4	140074112	143030113
chr4	138936214	140054783
chr4	138553865	138824893
chr4	137716364	138526680
chr4	137409265	137683338
chr4	136915101	137370355
chr4	136665705	136844934
chr4	136262313	136410017
chr4	135953350	136231987
chr4	135762075	135811882
chr4	135490535	135583074
chr4	135394087	135461374
chr4	135334618	135377244
chr4	134876237	135213345
chr4	134644079	134842879
chr4	134475874	134550283
chr4	133574904	134471024
chr4	133140061	133545830
chr4	133068838	133093904
chr4	132920177	133038102
chr4	132830468	132864197
chr4	132492992	132792208
chr4	132193597	132417473
chr4	131895070	132145674
chr4	131801844	131824321
chr4	131594729	131771245
chr4	131350804	131571264
chr4	130827987	131271240
chr4	129928047	130639754
chr4	129736667	129893989
chr4	129504225	129695787
chr4	129250624	129460622
chr4	129074260	129159640
chr4	128765190	129012261
chr4	128454962	128656262
chr4	127060369	128422974
chr4	123897853	124853787
chr4	123247134	123375843
chr4	120430203	123153322
chr4	118960890	119264820
chr4	118843138	118870886
chr4	118675028	118742528
chr4	117205513	118309285
chr4	116984014	117163456
chr4	116735235	116944284
chr4	116705840	116717257
chr4	116539711	116667796
chr4	116251217	116302389
chr4	116022506	116052468
chr4	115895386	115993655
chr4	115790133	115849995
chr4	115649595	115754136
chr4	115403244	115429517
chr4	114778838	115251959
chr4	114166054	114774093
chr4	110850196	114130833
chr4	110558574	110811439
chr4	110130289	110508660
chr4	109628398	110119956
chr4	109307959	109598000
chr4	108880447	109242347
chr4	108603975	108789524
chr4	107084678	108510232
chr4	105748022	106980035
chr4	104151395	105624338
chr4	103793971	104051576
chr4	103033203	103291295
chr4	94608691	94774612
chr4	94815926	95111187
chr4	95222712	96363334
chr4	96406832	96830502
chr4	96923297	97104217
chr4	97131812	97272760
chr4	97381121	97418930
chr4	97453153	97490017
chr4	97523882	98000770
chr4	98031097	98221084
chr4	98322622	98567114
chr4	98601963	98830220
chr4	98856633	98914511
chr4	99014453	99294312
chr4	99331657	99728933
chr4	99978707	100042428
chr4	100076914	100400740
chr4	100428272	100469014
chr4	100597916	100808878
