chr1	120000	1120000
chr1	1169719	1369719
chr1	1409719	1649719
chr1	1689719	1729719
chr1	1849719	2769719
chr1	2809719	3529719
chr1	3649719	3769719
chr1	3809719	4409719
chr1	4609719	4889719
chr1	4929719	6849719
chr1	6969719	7169719
chr1	7409719	7769719
chr1	7809719	7849719
chr1	7889719	80369719
chr1	80409719	80569719
chr1	81009719	81609719
chr1	81649719	81729719
chr1	81969719	82449719
chr1	82689719	82809719
chr1	82849719	82889719
chr1	82929719	174449719
chr1	174569719	174649719
chr1	174809719	174849719
chr1	174969719	175009719
chr1	175089719	175369719
chr1	175489719	175529719
chr1	175689719	175769719
chr1	175809719	176089719
chr1	176209719	176289719
chr1	176609719	176889719
chr1	177009719	177129719
chr1	177329719	177369719
chr1	177409719	178689719
chr1	178809719	179049719
chr1	179249719	179409719
chr1	179649719	180489719
chr1	180609719	180969719
chr1	181969719	182049719
chr1	182089719	182449719
chr1	182889719	183049719
chr1	183089719	183129719
chr1	183329719	183529719
chr1	183649719	184049719
chr1	184089719	184209719
chr1	184689719	186169719
chr1	186409719	186889719
chr1	186929719	187129719
chr1	187249719	187609719
chr1	187649719	188409719
chr1	189609719	189969719
chr1	190929719	191329719
chr1	191369719	191409719
chr1	191529719	191929719
chr1	192089719	192249719
chr1	192529719	192569719
chr1	192689719	192729719
chr1	193049719	193089719
chr1	193129719	193689719
chr1	193809719	193889719
chr1	194009719	194289719
chr1	194329719	194449719
chr1	195969719	196209719
chr1	196409719	196449719
chr1	196769719	196969719
chr1	197129719	197169719
chr1	197649719	197689719
chr1	197769719	198649719
chr1	198889719	199449719
chr1	199649719	199769719
chr1	199809719	199929719
chr1	199969719	200049719
chr1	200169719	200769719
chr1	200809719	201529719
chr1	201689719	201849719
chr1	202049719	202169719
chr1	202409719	202689719
chr1	202889719	203289719
chr1	203409719	203609719
chr1	203809719	203849719
chr1	204209719	204289719
chr1	204449719	204849719
chr1	207249719	207489719
chr1	207569719	207889719
chr1	208529719	208569719
chr1	208609719	208729719
chr1	208849719	209489719
chr1	209689719	209729719
chr1	209769719	210169719
chr1	210409719	210609719
chr1	210729719	210769719
chr1	210889719	211089719
chr1	211129719	211489719
chr1	211529719	211769719
chr1	212089719	212249719
chr1	212369719	212569719
chr1	212769719	212809719
chr1	213089719	213969719
chr1	214089719	214329719
chr1	214449719	214529719
chr1	214569719	214689719
chr1	214729719	214809719
chr1	214849719	214889719
chr1	215049719	215169719
chr1	215209719	215249719
chr1	215409719	216049719
chr1	216369719	216929719
chr1	217089719	217649719
chr1	217769719	217969719
chr1	218009719	218169719
chr1	218289719	218369719
chr1	218649719	220049719
chr1	220089719	220489719
chr1	220529719	220649719
chr1	220849719	221009719
